Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,CA,US,CN,,1729,specimens,,T,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,CA,US,NO,,1120,specimens,ml,T,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,CA,US,NO,,3245,specimens,,T,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,CA,US,,,20,live,,T,F
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,CA,US,,,36,specimens,ml,M,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,CA,US,,,63354,specimens,ml,T,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,CA,US,,,3225,specimens,,M,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,CA,US,,,5778,specimens,,T,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,CH,BE,CN,,5,specimens,ml,M,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,CH,CA,CN,1167.1,1225.10,specimens,ml,M,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,CH,CN,CN,16,,specimens,ml,M,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,CH,DE,,,112,specimens,,S,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,CH,FR,CN,,2,specimens,ml,M,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,CH,FR,CZ,,2,specimens,ml,M,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,CH,FR,,,231.5,specimens,ml,M,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,CH,NL,,4,,live,,M,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,CH,US,,270,270,specimens,ml,M,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,CN,KR,CN,2,,specimens,,E,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,CN,US,,0.3,,specimens,ml,M,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,CN,US,,,5,specimens,ml,T,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,DE,CN,,800,800,specimens,ml,T,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,DE,CN,,2683,2683,specimens,,T,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,DE,JP,CN,96,,specimens,,M,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,DE,US,,13.4,13,specimens,ml,M,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,DE,US,,564,1,specimens,,M,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,DE,US,,,2203,specimens,,M,D
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,DE,US,,1640,,specimens,,T,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,FR,CH,FR,3,,specimens,g,M,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,FR,CH,FR,,3,specimens,,M,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,FR,CN,,500,500,specimens,ml,M,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,FR,CN,,17,17,specimens,,M,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,FR,US,CN,406,2288,specimens,ml,M,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,FR,US,CN,30,180,specimens,,M,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,FR,US,,7989,2215,specimens,ml,M,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,FR,US,,84.95,65,specimens,ml,S,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,FR,US,,384,3000,specimens,,M,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,GB,AU,US,18.5,,specimens,ml,S,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,GB,AU,,,18.5,specimens,ml,S,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,GB,CA,CN,185,950.5,specimens,g,M,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,GB,CA,CN,18.5,673.1,specimens,ml,M,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,GB,CA,CN,695.3,,specimens,,M,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,GB,CN,,132.5,,specimens,g,M,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,GB,CN,,2.8,,specimens,ml,M,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,GB,CN,,9.7,,specimens,,M,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,GB,US,CN,,655,specimens,ml,M,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,GB,US,CN,416,354,specimens,,M,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,GB,US,CN,655.297,,specimens,,S,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,GB,US,,0.16,16,specimens,ml,M,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,GB,US,,,188,specimens,ml,T,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,GB,US,,178.659,118,specimens,,M,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,GB,US,,2,,specimens,,M,F
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,HU,US,CN,13.5,,specimens,ml,M,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,HU,US,CN,,20,specimens,ml,M,F
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,IE,CN,US,60,,specimens,ml,M,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,IE,US,,585,,specimens,ml,M,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,IL,CA,CN,,40,specimens,ml,M,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,IL,CA,,1135,,specimens,,,
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,IL,NL,CN,,19,live,,M,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,IN,US,,,4,specimens,ml,T,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,IT,US,,,10,specimens,ml,S,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,JM,US,,,50,specimens,,T,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,JP,CN,,,30,live,,T,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,JP,CN,,30,,specimens,,T,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,JP,GB,US,2706,2706,specimens,,M,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,JP,US,CN,1,,specimens,ml,M,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,JP,US,CN,,1,specimens,ml,T,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,JP,US,,602.6,582,specimens,ml,M,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,JP,US,,,21,specimens,ml,T,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,KR,CN,,,200,live,,S,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,KR,CN,,,22,live,,T,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,KZ,KG,RU,2,3,live,,Q,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,KZ,KG,RU,,2,live,,Z,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,KZ,RU,,1,,live,,G,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,NL,CA,CN,163,333,specimens,ml,M,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,NL,CA,CN,160,,specimens,,M,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,NL,US,CN,3.98,4,specimens,ml,M,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,NL,US,,216.18,216,specimens,ml,M,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,NL,US,,,9,specimens,ml,S,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,NL,US,,,4,specimens,,S,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,PA,US,,,1,specimens,ml,T,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,RU,KG,RU,,3,live,,Q,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,SA,US,,,2800,specimens,ml,M,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,SE,US,,180,360,specimens,,M,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,TH,US,,,1,specimens,ml,T,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,TJ,UZ,,,1,live,,Q,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,UA,MD,UA,,2,live,,Q,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,US,CA,CN,14,1,live,,M,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,US,CA,CN,,19,live,,S,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,US,CA,CN,1773,30516.7,specimens,g,M,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,US,CA,CN,39,,specimens,g,S,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,US,CA,CN,24.374,,specimens,kg,M,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,US,CA,CN,3301,3799.78,specimens,ml,M,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,US,CA,CN,68,,specimens,ml,M,F
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,US,CA,CN,291,,specimens,ml,M,I
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,US,CA,CN,12,,specimens,ml,S,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,US,CA,CN,524,,specimens,ml,T,F
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,US,CA,CN,2319,710,specimens,,M,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,US,CA,CN,13,11,specimens,,S,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,US,CA,CN,35,,specimens,,S,I
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,US,CA,CN,3,,specimens,,S,W
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,US,CA,CN,18,,specimens,,T,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,US,CA,CN,5,,specimens,,T,I
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,US,CA,MU,,1,live,,M,F
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,US,CA,US,,1,specimens,ml,M,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,US,CA,US,1,,specimens,ml,S,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,US,CA,US,6,5,specimens,,S,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,US,CA,XX,1,,specimens,,S,I
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,US,CA,,81,,specimens,,M,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,US,CN,,1292,788,live,,S,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,US,CN,,120,120,live,,T,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,US,CN,,12,,specimens,ml,M,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,US,CN,,839,1705.1,specimens,ml,T,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,US,DE,CN,91,300,specimens,,T,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,US,DE,FR,3,3,specimens,,T,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,US,DE,,977,1005,specimens,,S,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,US,DE,,4,,specimens,,S,I
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,US,DE,,657,445,specimens,,T,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,US,GB,US,659,,specimens,,S,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,US,HK,,12,,medicine,,P,I
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,US,KR,CN,10,,specimens,,S,W
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,US,KR,US,10,,specimens,,T,I
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,US,SE,US,216,216,specimens,ml,M,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,US,TH,US,30,,specimens,,M,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,US,TH,,570,607,specimens,,M,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,US,TH,,29,,specimens,,S,C
2017,II,Macaca mulatta,Mammalia,Primates,Cercopithecidae,Macaca,ZA,ES,,1,,specimens,,S,O
2017,II,Macaca nemestrina,Mammalia,Primates,Cercopithecidae,Macaca,AZ,UA,LT,,2,live,,Q,C
2017,II,Macaca nemestrina,Mammalia,Primates,Cercopithecidae,Macaca,CA,DE,,,39,specimens,,M,C
2017,II,Macaca nemestrina,Mammalia,Primates,Cercopithecidae,Macaca,DE,US,,3,2,specimens,,M,F
2017,II,Macaca nemestrina,Mammalia,Primates,Cercopithecidae,Macaca,FR,CN,,12,,live,,M,C
2017,II,Macaca nemestrina,Mammalia,Primates,Cercopithecidae,Macaca,FR,CN,,,12,live,,T,C
2017,II,Macaca nemestrina,Mammalia,Primates,Cercopithecidae,Macaca,GE,RU,,1,,live,,Q,C
2017,II,Macaca nemestrina,Mammalia,Primates,Cercopithecidae,Macaca,GE,UA,BY,,1,live,,Q,C
2017,II,Macaca nemestrina,Mammalia,Primates,Cercopithecidae,Macaca,GE,UA,UA,1,,live,,Q,C
2017,II,Macaca nemestrina,Mammalia,Primates,Cercopithecidae,Macaca,KZ,KG,RU,,8,live,,Q,C
2017,II,Macaca nemestrina,Mammalia,Primates,Cercopithecidae,Macaca,KZ,UZ,,1,1,live,,Q,C
2017,II,Macaca nemestrina,Mammalia,Primates,Cercopithecidae,Macaca,LT,UA,LT,1,,live,,Q,C
2017,II,Macaca nemestrina,Mammalia,Primates,Cercopithecidae,Macaca,LT,UA,LV,,2,live,,Q,C
2017,II,Macaca nemestrina,Mammalia,Primates,Cercopithecidae,Macaca,LT,UA,UA,1,,live,,Q,C
2017,II,Macaca nemestrina,Mammalia,Primates,Cercopithecidae,Macaca,MD,UA,MD,,5,live,,Q,C
2017,II,Macaca nemestrina,Mammalia,Primates,Cercopithecidae,Macaca,MD,UA,MD,,1,live,,Q,U
2017,II,Macaca nemestrina,Mammalia,Primates,Cercopithecidae,Macaca,MD,UA,,6,,live,,Q,C
2017,II,Macaca nemestrina,Mammalia,Primates,Cercopithecidae,Macaca,RU,KG,RU,,8,live,,Q,C
2017,II,Macaca nemestrina,Mammalia,Primates,Cercopithecidae,Macaca,UA,AZ,LT,,1,live,,Q,C
2017,II,Macaca nemestrina,Mammalia,Primates,Cercopithecidae,Macaca,UA,AZ,UA,,1,live,,Q,C
2017,II,Macaca nemestrina,Mammalia,Primates,Cercopithecidae,Macaca,UA,GE,,1,1,live,,Q,C
2017,II,Macaca nemestrina,Mammalia,Primates,Cercopithecidae,Macaca,UA,LT,LT,,1,live,,Q,C
2017,II,Macaca nemestrina,Mammalia,Primates,Cercopithecidae,Macaca,UA,LT,UA,,1,live,,Q,C
2017,II,Macaca nemestrina,Mammalia,Primates,Cercopithecidae,Macaca,UA,MD,UA,,2,live,,Q,C
2017,II,Macaca nemestrina,Mammalia,Primates,Cercopithecidae,Macaca,US,ID,,,60,live,,T,F
2017,II,Macaca nemestrina,Mammalia,Primates,Cercopithecidae,Macaca,US,ID,,140,140,specimens,,T,F
2017,II,Macaca nemestrina,Mammalia,Primates,Cercopithecidae,Macaca,US,IT,CN,405,405,specimens,,S,C
2017,II,Macaca nemestrina,Mammalia,Primates,Cercopithecidae,Macaca,US,IT,,74,,specimens,,M,C
2017,II,Macaca nemestrina,Mammalia,Primates,Cercopithecidae,Macaca,US,IT,,405,,specimens,,M,I
2017,II,Macaca nigra,Mammalia,Primates,Cercopithecidae,Macaca,BE,CA,,1,1,bodies,,P,F
2017,II,Macaca nigra,Mammalia,Primates,Cercopithecidae,Macaca,DE,ID,,,5350,specimens,,S,W
2017,II,Macaca nigra,Mammalia,Primates,Cercopithecidae,Macaca,SG,ID,,1,1,live,,Z,C
2017,II,Macaca nigra,Mammalia,Primates,Cercopithecidae,Macaca,US,GB,US,5,,specimens,,S,C
2017,II,Macaca nigra,Mammalia,Primates,Cercopithecidae,Macaca,US,GB,,1,,specimens,,S,C
2017,II,Macaca sinica,Mammalia,Primates,Cercopithecidae,Macaca,US,BR,,1,,hair,,P,I
2017,II,Macaca sylvanus,Mammalia,Primates,Cercopithecidae,Macaca,GB,CA,DZ,,35,specimens,ml,S,O
2017,II,Papio spp.,Mammalia,Primates,Cercopithecidae,Papio,GB,US,XX,,1,hair products,,E,O
2017,II,Papio spp.,Mammalia,Primates,Cercopithecidae,Papio,US,GB,XX,1,,hair products,,Q,O
2017,II,Papio spp.,Mammalia,Primates,Cercopithecidae,Papio,US,ZW,,1,,skulls,,P,I
2017,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,BE,CM,,1,,trophies,,H,W
2017,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,BE,CM,,,1,trophies,,,W
2017,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,BE,KE,,4800,,specimens,ml,S,W
2017,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,BE,KE,,350,,specimens,,S,W
2017,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,CA,BJ,,,1,trophies,,H,W
2017,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,CN,SD,,80,,live,,B,W
2017,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,CN,SD,,20,,live,,T,W
2017,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,CN,SD,,,76,live,,,W
2017,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,CU,GT,,,6,live,,Z,F
2017,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,DE,CM,,,1,skulls,,,W
2017,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,DE,CM,,2,,trophies,,H,W
2017,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,DE,TZ,,213,213,specimens,,S,W
2017,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,DE,US,,12,,specimens,,M,F
2017,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,DE,US,,,12,specimens,,S,C
2017,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,DK,CM,,1,,trophies,,H,W
2017,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,ES,BJ,,1,,trophies,,H,W
2017,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,ES,CM,,2,,trophies,,P,W
2017,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,ES,CM,,,3,trophies,,,W
2017,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,ES,TZ,,,1,skulls,,H,W
2017,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,ES,TZ,,1,,trophies,,H,W
2017,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,FR,BJ,,,2,trophies,,H,W
2017,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,FR,CM,,,1,skulls,,,W
2017,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,FR,CM,,,1,trophies,,,W
2017,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,FR,US,,270,,specimens,ml,M,C
2017,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,FR,US,,481,,specimens,ml,M,F
2017,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,FR,US,,,416,specimens,,M,F
2017,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,GB,UG,,,1,trophies,,H,W
2017,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,HU,BF,,,1,skulls,,H,W
2017,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,IT,KE,,,12,specimens,g,M,W
2017,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,JP,KE,,,200,specimens,g,T,W
2017,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,JP,KE,,,400,specimens,ml,M,W
2017,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,KE,RW,,0.75,,specimens,ml,M,W
2017,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,KE,RW,,,0.25,specimens,ml,S,W
2017,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,MX,CM,,,2,trophies,,,W
2017,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,NO,ZA,XX,1,,skulls,,H,W
2017,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,PL,CM,,2,,trophies,,H,W
2017,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,RU,CM,,,1,trophies,,,W
2017,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,SY,SD,,,20,live,,,W
2017,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,TH,US,,744,,specimens,ml,M,F
2017,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,US,CM,,,1,skulls,,,W
2017,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,US,CM,,5,,trophies,,H,W
2017,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,US,CM,,,3,trophies,,,W
2017,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,US,ES,CM,1,,trophies,,H,W
2017,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,US,ET,,2,1,trophies,,H,W
2017,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,US,KE,,,23807.5,specimens,g,S,W
2017,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,US,RW,,,13.6,specimens,ml,S,W
2017,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,US,RW,,17,,specimens,,S,W
2017,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,US,TZ,,,1,skins,,H,W
2017,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,US,TZ,,1,4,skulls,,H,W
2017,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,US,TZ,,2,2,trophies,,H,W
2017,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,US,UG,,1,,skins,,H,W
2017,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,US,UG,,1,,skulls,,H,W
2017,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,US,UG,,6,7,trophies,,H,W
2017,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,US,ZW,TZ,2,,trophies,,H,W
2017,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,US,ZW,,1,,skulls,,H,W
2017,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,ZA,CM,,,1,trophies,,,W
2017,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,ZA,ET,,,1,skulls,,H,W
2017,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,ZA,ET,,2,,trophies,,H,W
2017,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,ZA,TZ,,1,1,trophies,,H,W
2017,II,Papio cynocephalus,Mammalia,Primates,Cercopithecidae,Papio,AT,TZ,,3,,skins,,H,W
2017,II,Papio cynocephalus,Mammalia,Primates,Cercopithecidae,Papio,AT,TZ,,5,,skulls,,H,W
2017,II,Papio cynocephalus,Mammalia,Primates,Cercopithecidae,Papio,AT,TZ,,1,,trophies,,H,W
2017,II,Papio cynocephalus,Mammalia,Primates,Cercopithecidae,Papio,AT,ZM,,1,,skulls,,H,W
2017,II,Papio cynocephalus,Mammalia,Primates,Cercopithecidae,Papio,AU,ZM,,2,,skulls,,H,W
2017,II,Papio cynocephalus,Mammalia,Primates,Cercopithecidae,Papio,AU,ZM,,,1,trophies,,H,W
2017,II,Papio cynocephalus,Mammalia,Primates,Cercopithecidae,Papio,BE,TZ,,1,1,skulls,,H,W
2017,II,Papio cynocephalus,Mammalia,Primates,Cercopithecidae,Papio,CD,ZA,XX,,2,skulls,,E,W
2017,II,Papio cynocephalus,Mammalia,Primates,Cercopithecidae,Papio,CH,MZ,,2,2,skulls,,H,W
2017,II,Papio cynocephalus,Mammalia,Primates,Cercopithecidae,Papio,DE,MZ,,3,,trophies,,H,W
2017,II,Papio cynocephalus,Mammalia,Primates,Cercopithecidae,Papio,DE,TZ,,616,616,specimens,,S,W
2017,II,Papio cynocephalus,Mammalia,Primates,Cercopithecidae,Papio,DE,TZ,,1,1,trophies,,H,W
2017,II,Papio cynocephalus,Mammalia,Primates,Cercopithecidae,Papio,DE,ZM,,1,,skins,,H,W
2017,II,Papio cynocephalus,Mammalia,Primates,Cercopithecidae,Papio,DE,ZM,,2,,skulls,,H,W
2017,II,Papio cynocephalus,Mammalia,Primates,Cercopithecidae,Papio,DK,ZM,,,1,trophies,,H,W
2017,II,Papio cynocephalus,Mammalia,Primates,Cercopithecidae,Papio,ES,MZ,,4,3,skulls,,H,W
2017,II,Papio cynocephalus,Mammalia,Primates,Cercopithecidae,Papio,ES,MZ,,3,4,trophies,,H,W
2017,II,Papio cynocephalus,Mammalia,Primates,Cercopithecidae,Papio,ES,TZ,,1,,skins,,H,W
